text,helpfulness
"Contratacao de empr esa para fornecimento d e materiai s e
equipamentos de protecao i ndiv ""dual E.P.I em caráter de
u r g ência d estinados ao e nfrentame nto da emergência d e saúde pública decorrente do novo coronaviru s (covid-19 )

OXIMETRO DE PULSO PORTARIL DEDO",18.0
"AQUISIÇÃO DIRETA DO MATERIAL EQUIPOS PARA BOMBA DE INFUSÃO (TRANSPARENTE E FOTOSSENSÍVEL) E BOMBAS DE INFUSÃO, EM COMODATO, PARA DISPENSAÇÃO PARA OS SETORES DO HOSPITAL DESTINADOS AO TRATAMENTO DE PACIENTES DIAGNOSTICADOS COM COVID-19 PELO SETOR DE FARMÁCIA DO HOSPITAL DE URGÊNCIA DE TERESINA-HUT DA FUNDAÇÃO MUNICIPAL DE SAÚDE-FMS DO",18.0
aquisição de termômetros digital infravermelho para o Município de Paulistana-PI,18.0
Aquisição de equipamentos para a Unidade Mista de Saúde (Enfermeira Maria de Fátima Gonzaga Ferreira),18.0
"AQUISIÇÃO DE TERMÓMETRO INFRAVERMELHO PARA
1EMPERATURA CORPORAL COM MIRA LASER, PARA SECRETARIA MUNICIPAL DE SAÚDE DO MUNICÍPIO DE SÃO JOSÉ DO PIAUÍ - PI",18.0
"Aquisição de 80 (OITENTA) ASPIRADORES PORTÁTEIS CIRÚRGICOS PARA IMPLEMENTAÇÃO DE LEITOS EM UNIDADES HOSPITALARES, COMO MEDIDAS DE ENFRENTAMENTO AO NOVO CORONAVÍRUS",18.0
FILTRO DE BARREIRA TOTAL HIDROFÓBICO,18.0
CONVOCAÇÃO DE FORNECEDORES (PESSOA JURIDICA) PARA O FORNECIMENTO DE CILINDRO OXIGENIO MOVEL  PARA O COMBATE E ENFRENTAMENTO DA PANDEMIA DA (l)VID-19 NO MUNICIPIO DE SÃO JOSÉ DO DIVINQ-PI,18.0
CONVOCAÇÃO DE FORNECEDORES (PESSOA JURIDICA) PARA O FORNECIMENTO DE TERMÔMETRO INFRAVERMELHO  PARA O COMBATE E ENFRENTAMENTO DA PANDEMIA DA (l)VID-19 NO MUNICIPIO DE SÃO JOSÉ DO DIVINQ-PI,18.0
AQUISIÇÃO DE UM ELETROCARDIOGRAFO PARA A SECRETARIA MUNICIPAL DE SAÚDE DO MUNICIPIO DE BAIXA GRANDE DO RIBEIRO • PI.,18.0
"Aquisição de 200 (DUZENTOS) OXÍMETROS PORTÁTEIS DE DEDO PARA IMPLEMENTAÇÃO DE LEITOS EM UNIDADES HOSPITALARES, COMO MEDIDA DE ENFRENTAMENTO AO NOVO CORONAVÍRUS",18.0
"Aquisição de 100 (CEM) VENTILADORES PULMONARES PARA IMPLEMENTAÇÃO DE LEITOS EM UNIDADES HOSPITALARES, COMO MEDIDA DE ENFRENTAMENTO AO NOVO CORONAVÍRUS.",18.0
AQUISIÇÃO DE OXIMETRO DE PULSO E MASCARA PPF 2 N 95 PARA A SECRETARIA MUNICIPAL DE SAÚDE DO MUNICIPIO DE BAIXA GRANDE DO RIBEIRO • PI.,18.0
"aquisição direta do material Equipos para Bomba de Infusão (transparente e fotossensível) e bombas de infusão, em comodato, para dispensação para os setores do Hospital destinados ao tratamento de pacientes diagnosticados com Covid-19 pelo Setor de Farmácia do Hospital de Urgência de Teresina – HUT da Fundação Municipal de Saúde – FMS do Município de Teresina - PI. Publicado originalmente em 02/07, pg. 05.",18.0
para a aquisição de equipamentos hospitalares (aparelhos de eletrocardiógrafo) para ações de enfrentamento da emergência de saúde pública decorrente do coronavírus,18.0
AQUISIÇÃO DE CILINDROS E REGULADORES DE GASES MEDICINAIS,18.0
CONTRATAÇÀO DE PESSOA JURÍDICA PARA AQUISIÇÀO EMERGENCIAL DE TERMÔMETRO DIGITAL INFRAVERMELHO. PARA UTILIZAÇÀO NAS AÇÕES DE COMBATE E CONTROLE DO NOVO CORONAVÍRUS • COVID-1 9.,18.0
"aquisição direta do material Equipos para Bomba de Infusão (transparente e fotossensível) e bombas de infusão, em comodato, para dispensação para os setores do Hospital destinados ao tratamento de pacientes diagnosticados com Covid-19 pelo Setor de Farmácia do Hospital de Urgência de Teresina – HUT da Fundação Municipal de Saúde – FMS do Município de Teresina - PI",18.0
"AQUISIÇÃO DE EQUIPAMENTOS HOSPITALARES (CILINDRICO DE OXIGÊNIO GRANDE DE 10M3, VÁLVULA REGULADORA DE O2 E OUTROS)
DESTINADOS A ATENDER AS NECESSIDADES DA REDE HOSPITALAR DA FUNDAÇÃO MUNICIPAIS DE SAÚDE DE TERESINA. Ratificado em 02/09, pg. 05.",18.0
Contratação de empresa especializada para fornecimento de aquisição de alimentação enteral para pacientes internados neste Hospital com COVID-19,18.0
"Contratação de empresa para aquisição de Equipamentos hospitalares e de Proteção Individual, voltados para o enfrentamento da disseminação e o combate do Novo Coronavírus (Covid-19), no Município de Campo Largo do Piauí-PI.",18.0
"contratação emergencial de empresa do ramo pertinente para o fornecimento de monitor cardíaco (duas unidades), em atendimento da demanda da Secretaria Municipal de Saúde de Bom Jesus/ PI, para continuidade de ações de combate ao novo coronavlrus (Covld19),",18.0
"Contratação de empresa especializada para a aquisição de equipamentos, incluindo termômetros digitais, oxfmetros de pulso de dedo e máscaras hospitalares, em atendimento as necessidades da Secretaria Municipal de Saúde, como medida de prevenção e combate a emergência de saúde pública decorrente do novo Coronavfrus (COVID-19), no Município de Antônio Almeida/PI",18.0
AQUISIÇÃO DE CILINDRO DE OXIGli:NIO MEDICINAL PARA A SECRETARIA MUNICIPAL DE SAÚDE D E BAIXA GRANDE DO RIBEIRO - PI.,18.0
"Aquisição de 01 (um) termômetro clínico infravermelho, destinado a atender as necessidades da Secretaria Municipal de Administração e Recursos Humanos - SEMA",18.0
"contratação de empresa especializada para aquisição de 05(cinco) termômetros clínicos infravermelho, destinados a atender às necessidades da Secretaria Municipal de Finanças da Prefeitura de Teresina,",18.0
aquisição de 03 (três) termômetros clínicos infravermelhos.,18.0
Aquisição de material hospitalar,18.0
Aquisição de material hospitalar,18.0
Material para canalização de gases no setor obstetrícia do COVID-19,18.0
Aquisição de Material descartavel,18.0
Aquisição de termômetros infravermelho em atendimento à Secretaria municipal de Educação.Contratante: Prefeitura municipal de São João do Arraial - PI,18.0
"CONTRATAR EMPRESA ESPECIALIZADA NO FORNECIMENTO DE TERMÔMETRO CLÍNICO INFRAVERMELHO, DESTINADOS A ATENDER AS NECESSIDADES DOS ÓRGÃOS DA SECRETARIA MUNICIPAL DE CIDADANIA, ASSISTÊNCIA SOCIAL E POLÍTICAS INTEGRADAS/ SEMCASPI,",18.0
"AQUISIÇÃO DE TERMÔMETROS CLÍNICOS INFRAVERMELHOS, DESTINADOS A ATENDER AS NECESSIDADES DA FUNDAÇÃO MUNICIPAL DE SAUDE- FMS;",18.0
Aquisição de Material Hospitalar,18.0
Aquisição de Material Hospitalar,18.0
Aquisição de Material Hospitalar,18.0
Aquisição de Material Hospitalar,18.0
Aquisição de Material Hospitalar,18.0
"O objeto do presente processo de dispensa é a Aquisição de 4 (quatro) Eletrocardiógrafos para uso das Equipes de Saúde da Atenção Básica e Equipes de Enfrentamento à Epidemia do Covid-19, do municlpio de Palmei.ra do Piauí/PI",18.0
CONTRATO DE AQUISIÇÃO DE MATERIAL PARA SANITIZAÇÃO HOSPITALAR.,18.0
AQUISIÇÃO DE CILINDROS E REGULADORES DE GASES MEDICINAIS,18.0
Forn. de equipos c/ bomba de infusão baxter,18.0
"Material de oxigenoterapia enfrentamento do corona vírus (COVID-19), estabelecida pela lei 13.979/2020.",18.0
"Contratação de empresa para os serviços de locação de carro de som para veiculação de medidas preventivas contra o coronavirus, confonne especificações e demais exigências previstas neste ed.ital e seus anexos, como se aqui estivessem transcritos.",19.0
"CONTRATAÇÃO DE PROPAGANDA VOLANTE OBJETIVANDO A CAMPANHA DE COMBATE AO COVID-19, CONFORME PLANO DE CONTINGÊNClA DA EPIDEMIA NO MUNICIPIO DE BRASILEIRA-PI",19.0
"CONTRATAÇÃO DE PROPAGANDA VOLANTE OBJETIVANDO A CAMPANHA DE COMBATE AO COVID-19, CONFORME PLANO DE CONTINGÊNClA DA EPIDEMIA NO MUNICIPIO DE BRASILEIRA-PI",19.0
"CONTRATAÇÃO DE PROPAGANDA VOLANTE OBJETIVANDO A CAMPANHA DE COMBATE AO COVID-19, CONFORME PLANO DE CONTINGÊNClA DA EPIDEMIA NO MUNICIPIO DE BRASILEIRA-PI",19.0
"CONTRATAÇÃO DE PROPAGANDA VOLANTE OBJETIVANDO A CAMPANHA DE COMBATE AO COVID-19, CONFORME PLANO DE CONTINGÊNClA DA EPIDEMIA NO MUNICIPIO DE BRASILEIRA-PI",19.0
"Vinheta, cobertura com carro de som e anúncios nas Ruas e Avenidas, para o enfrentamento emergencial do novo coronavírus (COVID-19), no Município de Pajeú do Piauí. Publicado originalmente em 04/05 (pg. 47).",19.0
"CONTRATAÇÃO DE EMPRESA PARA DIVULGAÇÃO EM CARRO DE SOM DA CAMPANHA EM COMBATE A PANDEMIA - COVID-19 PELA SECRETARIA
MUNICIPAL DE SAÚDE, NO MUNICÍPIO DE PEDRO II/PMPII/PI. Publicação original em 18/05, pg. 35, mudou e natureza de despesa da 33.90.30 para 33.90.39.",19.0
"Referente cobertura de eventos de distribuição de máscaras, ações da Saúde, com 20horas de filmagens e 30h de edição de vídeos sobre campanhas publicitárias para a Secretarie Municipal de Saúde de Well Ferraz Piauí",19.0
"Contratação dos serviços de locação de carro de som para divulgação em mídia volante das ações e medidas de prevenção e combate a COVID-19 no município de São José do Divino-PI.
VALOR MENSAL DO CONTRA TO: R$ 2.000,00 (dois mil reais) ",19.0
IMPRESSÃO DE ANÚNCIO PUBLICITARIO EM DOIS OUTDOORS PARA ATENDER A SITUAÇÃO EMERGENCIAL DE SAÚDE PÚBLICA DO MUNICÍPIO DE DEMERVAL LOBÃQ.PI ,19.0
"prestaçAo de serviços de CAMPANHA PUBLICITÁRIA COM A CONFECÇÃO DE ARTES PARA DIVULGAÇÃO EM MÍDIAS SOCIAIS para atendimento ÁS MEDIDAS DE ENFRENTAMENTO Á PANDEMIA DO CORONAViRUS-COVID-19, NO MUNJCIPIO DE SÃO JOÃO DA CANABRAVA-PI, ",19.0
PRESTAÇÃO DE SERVIÇO DE SETENTA E QUATRO INSERÇÕES DE SOM DE CARRO PARA DIVULGAÇÃO DO COMBATE A PANDEMIA PARA ATENDER A SITUAÇÃO EMERGENCIAL DE SAÚDE PÚBLICA DO MUNICIPIO DE DEMERVAL LOBÃO-PI,19.0
"Prestação de serviço de produção de carta, panfleto e folder para divulgação do combate a pandemia para atender a situação de emergencial de saúde pública do município de Demerval Lobão",19.0
"contratacao de servico de carro de som volante para propagandas referentes 4 acdées educativas no enfrentamento do COVID-19, para a populacaéo no municipio de Parnaiba - PI,",19.0
"Contratação para a prestação de serviços temporário por necessidade de excepcional interesse público, vinheta, cobertura com carro de som e anúncios nas Ruas e
Avenidas, para o enfrentamento emergencial do novo coronavírus (COVID-19), no Município de Pajeú do PIAUI",19.0
CONTRATAÇÃO OE EMPRESA 00 RAMO PERTINENTE PARA PRESTAÇÃO OE SERVIÇOS OE CAMPANHA PUBLICITÁRIA CONSISTE EM ORIENTAR A POPULAÇÃO SOBRE AS MEDIDAS OE PREVENÇÃO E ENFRENTAMENTO AO NOVO CORONAVÍRUS NO MUNICÍPIO OE BOA HORA-P,19.0
 PRESTAÇÃO DE SERVIÇOS NO ALUGUEL DE SOM PARA DIVULGAÇÃO DE AÇÕES PREVENTIVAS AO CORONAVIRUS ZONA RURAL E URBANA NO MUNICÍPIO DE VILA NOVA DO PIAUf-PI.,19.0
"Contração dos serviços de locação de carro de som para divulgação volante das: medidas adotadas, prevenção, controle e contenção dos riscos para enfrentamento dai
emergência em saúde causada pelo coronavírus (covid-19) e Mosquito Aedes Aegypti, na cidade de Redenção do Gurguéia - P",19.0
"O objeto do presente processo de dispensa é a contratação de serviços de propaganda sobre o COVID-19, Gravação de Vinheta e Divulgação do Contato da UBS no combate ao coronavirus, na sede e zona rural do município de Palmeira do Piauí/PI",19.0
Contratação de Empresa para prestação de serviços de publicidade de carro de som voltado ao combate a pandemia de COVID-19 para suprir necessidades da Prefeitura Municipal de Cajueiro da Praia-PI ,19.0
"
O objeto do presente processo de dispensa é a contratação de serviços de propaganda sobre o COVID-19, Gravação de Vinheta e Divulgação do Contato da UBS no combate ao coronavírus, na sede e zona rural do município de Palmeira do Piauí/PI",19.0
"A contratação de pessoa jurídica para execução de prestação de serviços de publicidade volante para Informações Institucionais da Secretaria Municipal de Saúde e Saneamento (SEMSAS} de Corrente-PI, durante a pandemia do COVI0-19, em razão do contexto a situação fática que demonstra que o serviço é manifestamente necessário para a administração pública e coletividade, assim autoriza o Prefeito Municipal, a Contratação por tempo determinado.

Hora trabalhada será de R$ 35,00 (trinta e cinco reais). Com a quantidade total estimada de até 3S0 (trezentos e cinquenta} horas, perfazendo o valor global na cifra de 12.250,00",19.0
SERVIÇOS DE PUBLICIDADE DAS AÇÕES NO ENFRENTAMENTO AO COVID-19,19.0
"contratação de pessoa jurídica para execução de prestação de serviços de publicidade volante para lnformaçlles Institucionais da Secretaria Municipal de Saúde e Saneamento (SEMSAS) de Corrente-PI, durante a pandemia do COVI0-19, em razão do contexto a situação fática que demonstra que o serviço é manifestamente necessário para a administração pública e coletividade, assim autoriza o Prefeito Municipal, a Contratação por tempo determinado.

Hora trabalhada será de R$ 35,00 (trinta e cinco reais}. Com a quantidade total estimada de até 350 (trezentos e cinquenta) horas, perfazendo o valor global na cifra de 12.250,00",19.0
"CONTRATAÇÃO DE PESSOA FÍSICA PARA A PRESTAÇÃO DE SERVIÇOS DE LOCAÇÃO DE SOM PARA A CAMPANHA DE COMBATE AO COVID-19 NO
MUNICIPro DE BATALHA - PI",19.0
CO TRA TAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE DIVULGAÇÃO DE CAMPANHA NO COMBATE A COVlD 19 O MUNlClPlO DE BOQUEIRÃO DO PIAUÍ - Pl.,19.0
CONTRATAÇÃO DE PESSOA FISICA PARA O FORNECIMENTO DE SERVIÇOS DE DIVULGAÇÃO EM CARRO DE SOM DE ALERTA À POPULAÇÃO SOBRE OS CUIDADOS NO COMBATE AO COVID- 19. PANDEMIA DE CORONAVIRUS NO MUNICIPIO DE BERTOLÍNIA,19.0
"CONTRATAÇÃO DE PESSOA FISICA PARA O FORNECIMENTO DE SERVIÇOS DE PROPAGANDA E PUBLICIDADE, PARA ALERTAR A POPULAÇÃO SOBRE OS CUIDADOS NO COMBATE AO COVID-19, PANDEMIA DE CORONAVIRUS NO MUNICIPIO DE BERTOÚNIA",19.0
"ADITIVO Nº. 01 AO CONTRATO PARA PROPAGANDA VOLANTE OBJETIVANDO A CAMPANHA DE COMBATE AO COVID-19, CONFORME PLANO DE CONTINGj,NCIA DA EPIDEMIA NO MUNlciPIO DE BRASILEIRA-PI.",19.0
"ADITIVO Nº. 01 AO CONTRATO PARA PROPAGANDA VOLANTE OBJETIVANDO A CAMPANHA DE COMBATE AO COVID-19, CONFORME PLANO DE CONTING~NCIA DA EPIDEMIA NO MUNlclPIO DE BRASILEIRA-PI.",19.0
"ADITIVO Nº. 01 AO CONTRATO PARA PROPAGANDA VOLANTE OBJETIVANDO A CAMPANHA DE COMBATE AO COVID-19, CONFORME PLANO DE CONTINGj,NCIA DA EPIDEMIA NO MUNlciPIO DE BRASILEIRA-PI.",19.0
"ADITIVO Nº. 01 AO CONTRATO PARA PROPAGANDA VOLANTE OBJETIVANDO A CAMPANHA DE COMBATE AO COVID-19, CONFORME PLANO DE CONTINGj,NCIA DA EPIDEMIA NO MUNlciPIO DE BRASILEIRA-PI.",19.0
"DIVULGAÇÃO DE VIDEO INSTITUCIONAL CONTRA O CORONAVIRUS, PARA ATENDER AS NECESSIDADES DO MUNICIPIO DE PRATA DO PIAUi- PI.",19.0
Contratação de profissional especializado para prestação de serviços para realização de propaganda com uso de som automotivo durante as ações da campanha de conscientização contra o carona vírus (Covid- 19).,19.0
"O objeto do presente colllrato é a Prestação dos Sel""lliços Técnicos de Produção, Gravação e Divulgação em Som Volante, da campanha Educativa para o combate ao Covid-19 no município de Elesbão Veloso - PI. confonnc proposta apresclllada",19.0
"O presente instrumento tem a finalidade de introduzir alterações no Contrato nº 311/2017 cujo objeto é a Prestação de serviço de publicidade, compreendendo o cinjunto de atividades realizadas integramente que tenham por objetivo o estudo, o planejamento, a conceituatuação a concepção a criação a execução, a intermediação e a supervisão da execução externa e distribuição de publicidade e aos veiculos e demais meios de divulgação, com o objetivos de promover a venda de bens ou serviços de qualquer natureza, fifundir ideias ou infromar o público em geral ",19.0
"Contratação de empresa para os serviços de locação de carro de som para veiculação de medidas preventivas contra o corona.virus, conforme especificações e demais exigências previstas neste edital e seus anexos, como se aqui estivessem transcritos.",19.0
"CONTRATAÇÃO DE PESSOA FISICA PARA O FORNECIMENTO DE SERVIÇOS DE CARRO DE SOM PARA DIVULGAR AVISOS E ORIENTAÇÕES DA ASSISTENCIA SOCIAL E. CUIDADOS NECESSÁRIOS NO COMBATE AO COVID-19 NO MUNICIPIO DE BERTOLÍNIA,",19.0
CONTRATO DE SERVIÇO DE MÃO DE OBRA PARA REFORMA,20.0
"Aditivo ao contrato nº 042/2019 (mudança de fonte para COVID), que tem como objeto a CONTRATAÇÃO DE EMPRESA PARA. TERCEIRIZAÇÃO DE MÃO DE OBRA EM REGIME DE DIÁRIAS, PARA A REALIZAÇÃO DE PEQUENAS OBRAS E REPAROS NO MUNICiPIO DE BARRA D'ALCÃNTARA/PI.",20.0
"PRESTAÇÃO DE SERVIÇOS DE CONS'IRUÇÃO DE
DIVISÓRIAS INTERNAS NO HOSPITAL JOSÉ GONÇALVES DOS SANTOS PARA ISOLAMENTO DE PACIENIBS COM A COVID-19",20.0
"Contratação de obra e serviço de engenharia civil, visando a construção do acesso a ambulâncias ao Hospital de Campanha instalado no Ginásio de Esportes Dirceu Mendes Arcoverde (Verdão), em Teresina - Piauí",20.0
"RECUPERAÇÃO PREDIAL, COM ADAPTAÇÕES DAS INSTALAÇÕES DE COMBATE A INCÊNDIO",20.0
"Reforma do prédio do CRÁS e Galpão anexo, para ser usado como base de apoio as equipes de combate ao Coronavlrus- COVID-19 (CRÁS), e como local de isolamento a pessoas em quarentena em razão do coronavirus - COVID-19 (Galpão).",20.0
"Contratação de pessoa jurídica especializada na prestação de serviços de reforma, para o setor onde resta instalada a Diretoria da Unidade de Proteção Social Básica na Sede da SASC, incluindo a construção de banheiro com acessibilidade, de acordo com o que determina a Lei Federal nº 8.666 de 21 de junho de 1993, com as
alterações introduzidas pela Lei Federal nº 8883 de 08 de junho de 1994, c/c a Lei nº 9.648 de 27 de maio de 1998.",20.0
Contratação emergencial de empresa de engenharia para reforma do Centro Educacional Masculino -CEM,20.0
"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECER E INSTALAR A TUBULAÇÃO DE GASES MEDICINAIS (OXIGÊNIO, AR COMPRIMIDO E SISTEMA DE VÁCUO MEDICINAL), PARA ATENDER AS NECESSIDADE DO HOSPITAL REGIONAL MANOEL SOUSA SANTOS",20.0
PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL DA UNIDADE INTEGRADA DO MOCAMBINHO,20.0
Contratação por DISPENSA DE LICITAÇÃO para Reforma do prédio do CRAS para ser usado como base de apoio as equipes de combate ao Coronavirus - COVID19,20.0
CONTRATO DE SERVIÇO DE MÃO DE OBRA PARA REFORMA,20.0
Serviço de mão de obra canalização de gases no setor do isolamento do COVID-19 -Ala C,20.0
Aquisição de material Eletrico para a realização manutenção predial e adequação emergenciais na Ala C para uso do setor COVID-19 em virtude da situação de emergência na forma estabelecida pela lei 13.979/2020,20.0
Aquisição de Material p/ canalização de gases no setor do isolamento do COVID-19 Ala C,20.0
Aquisição de material hidraulico para a realização manutenção predial e adequação emergenciais na Ala C para usodo setor COVID-19 em virtude da situação de emergência naforma estabelecida pela lei 13.979/2020,20.0
"Prestação dos serviços de Prestação dos serviços de engenharia civil para acompanhamento, fiscalização e medição de obras conveniadas ou não entre o Municipio de Landri Sales e o Governo Estadual e Federal, em 2020",20.0
"AQUISIÇÃO DE MATERIAIS DE CONSUMO, ELÉTRICO, HIDRÁULICO, FERRAMENTAS E UTENSÍLIOS, PARA REALIZAÇÃO DE MANUTENÇÃO PREVENTIVA E CORRETIVA PREDIAL",20.0
CONTRATAÇÃO DE EMPRESA PARA REFORMA DE UNIDADE DE ATENÇÃO ESPECIALlZADA EM SAÚDE-HOSPITAL DE PEQUENO PORTE NO MUNICÍPIO DE MONSENHOR GIL-PI ,20.0
Contratação de Empresa para EXECUÇÃO DOS SERVIÇOS DE ACESSO AO HOSPITAL DE CAMPANHA NO CENTRO DE TREINAMENTO DE BADMINTON LOCALIZADO NO CAMPUS DA UFPI (REFERENTE AO ESTACIONAMENTO DO HOSPITAL),20.0
EXECUÇÃO DOS SERVIÇOS DE ACESSO AO HOSPITAL DE CAMPANHA NO CENTRO DE TREINAMENTO DE BADMINTON LOCALIZADO NO CAMPUS DA UFPI (REFERENTE À RUA DE ACESSO AO HOSPITAL).,20.0
"CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE SERVIÇO DE ENGENHARIA, COM FORNECIMENTO DE MATERIAIS, PARA RECUPERAÇÃO, READEQUAÇÃO DA CRECHE MUNICIPAL PEQUENO PRINCIPE DO MUNICIPIO DE AGUA BRANCA PI",20.0
CONTRATAÇÃO DIRETA DE PESSOA JURIDICA PARA CONSTRUÇÃO DE QUADRA DE FUTEVÔLEI E VÔLEI DE AREIA NO ESTADIO MUNICIPIO DO MUNICIPIO DE BARRO DURO · PI.,20.0
"SERVIÇOS DE DISPONIBILIZAÇÃO DE LEITOS EM UNIDADES DE TERAPIA INTENSIVA ADULTO E LEITOS EM APARTAMENTOS, SOB DEMANDA, PARA PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE, COM REALIZAÇÃO
DE TODOS OS PROCEDIMENTOS NECESSÁRIOS AO TRATAMENTO DE PACIENTES COM COVID-19. VALORES DA CONTRATAÇÃO: DIÁRIAS
EM LEITOS DE UTI: R$ 3.000,00 (TRÊS MIL REAIS); DIÁRIAS
EM APARTAMENTOS: R$ 800,00 (OITOCENTOS REAIS). VIGÊNCIA: 03
(TRÊS) MESES, PRORROGÁVEL.",21.0
"SERVIÇOS DE DISPONIBILIZAÇÃO DE LEITOS EM UNIDADES DE TERAPIA INTENSIVA ADULTO (12) E ENFERMARIAS (12), PARA PROCEDIMENTOS DE MÉDIA E ALTA COMPLEXIDADE, COM REALIZAÇÃO DE TODOS OS PROCEDIMENTOS NECESSÁRIOS AO TRATAMENTO DE PACIENTES CRÍTICOS E LEITOS ESPELHO COM COVID-19 ERRATA PUBLICADA NO DIÁRIO DO DIA 04/06/2020 ONDE SE LÊ: “EXTRATO DO CONTRATO Nº 55/2019-FMS”; LEIA-SE:” EXTRATO DO CONTRATO Nº 55/2020-FMS",21.0
"Termo de colaboração nº 001/2020, celebrado entre a Scretária de Estado da Saúde - SESAPI através do Hospital Estadual Dirceu Arcoverde - HEDA e a Sociedade de Proteção à Matenidade e à Infancia de Parnaíba - SPMIO, para o funcionamento do setor de obstetrícia do HEDA no SPMIP",21.0
